Request ID,Booking ID,Room ID,Room_Number,Room_Type,Request_Type,Capacity,Occupants,Client,Menu_ID,Menu_Name,orders,Time,Days,Room_Rate,Hotel_Cost,Food_Cost,Total_Cost,Request Start Date
87,167,3,S0,conference_room_small,party,15,52,Annmarie Bogan,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-16
87,168,3,S1,conference_room_small,party,15,52,Annmarie Bogan,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-16
87,169,3,S2,conference_room_small,party,15,52,Annmarie Bogan,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-16
87,170,3,S8,conference_room_small,party,15,52,Annmarie Bogan,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-16
88,171,2,D2,double_room,business,3,4,Anna Adams,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-03-23
88,172,2,D3,double_room,business,3,4,Anna Adams,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-03-23
89,173,4,N5,normal_room,holiday,1,5,Jeremy King IV,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-27
89,174,4,N6,normal_room,holiday,1,5,Jeremy King IV,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-27
89,175,4,N7,normal_room,holiday,1,5,Jeremy King IV,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-27
89,176,4,N8,normal_room,holiday,1,5,Jeremy King IV,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-27
89,177,4,N9,normal_room,holiday,1,5,Jeremy King IV,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-27
90,178,3,S0,conference_room_small,party,15,59,Maryanne Jones,1,soft-drink,5,19:20:00,4,80,320,15,335,2016-01-23
90,179,3,S1,conference_room_small,party,15,59,Maryanne Jones,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-23
90,180,3,S2,conference_room_small,party,15,59,Maryanne Jones,1,soft-drink,5,00:53:00,4,80,320,15,335,2016-01-23
90,180,3,S2,conference_room_small,party,15,59,Maryanne Jones,9,steak 'n stuff,4,21:56:00,4,80,320,72,392,2016-01-23
90,181,3,S3,conference_room_small,party,15,59,Maryanne Jones,14,coffee,1,12:07:00,4,80,320,3,323,2016-01-23
91,182,1,X1,deluxe_room,holiday,3,2,Dr. Derrick Sanford,4,simple-breakfast,3,18:41:00,16,150,2400,15,2415,2016-02-04
92,183,5,L1,conference_room_large,party,50,44,Festus Bergnaum PhD,1,soft-drink,3,22:56:00,4,150,600,9,609,2016-02-28
93,184,1,X2,deluxe_room,business,3,4,Sylva Kirlin,14,coffee,1,10:41:00,12,150,1800,3,1803,2016-01-13
93,185,1,X3,deluxe_room,business,3,4,Sylva Kirlin,5,french-breakfast,1,01:21:00,12,150,1800,7,1807,2016-01-13
94,186,4,N0,normal_room,business,1,2,Blanche Hyatt,13,super soup,3,00:25:00,2,80,160,42,202,2016-02-20
94,187,4,N1,normal_room,business,1,2,Blanche Hyatt,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-20
95,188,3,S0,conference_room_small,wedding,15,44,Amit White,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-03
95,189,3,S1,conference_room_small,wedding,15,44,Amit White,1,soft-drink,5,04:40:00,4,80,320,15,335,2016-02-03
95,190,3,S7,conference_room_small,wedding,15,44,Amit White,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-03
96,191,2,D0,double_room,business,3,3,Camilo Donnelly,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-08
97,192,2,D3,double_room,holiday,3,2,Juelz Corwin DVM,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-26
98,193,4,N0,normal_room,business,1,1,Mrs. Iliana Parisian DVM,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-13
99,194,1,X36,deluxe_room,business,3,8,Dr. Elton Kunze IV,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-02-02
99,195,1,X37,deluxe_room,business,3,8,Dr. Elton Kunze IV,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-02-02
99,196,1,X48,deluxe_room,business,3,8,Dr. Elton Kunze IV,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-02-02
100,197,2,D1,double_room,business,3,2,Cleo Monahan,4,simple-breakfast,3,23:21:00,10,100,1000,15,1015,2016-02-04
101,198,4,N25,normal_room,business,1,3,Erving Windler,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-23
101,199,4,N26,normal_room,business,1,3,Erving Windler,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-23
101,200,4,N27,normal_room,business,1,3,Erving Windler,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-23
102,201,4,N1,normal_room,holiday,1,3,Rosabelle Barton MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-15
102,202,4,N2,normal_room,holiday,1,3,Rosabelle Barton MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-15
102,203,4,N3,normal_room,holiday,1,3,Rosabelle Barton MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-15
103,204,2,D2,double_room,holiday,3,5,Raheem Spinka,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-02-13
103,205,2,D3,double_room,holiday,3,5,Raheem Spinka,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-02-13
104,206,3,S0,conference_room_small,conference,15,45,Miya Schoen,4,simple-breakfast,4,07:14:00,5,80,400,20,420,2016-03-28
104,207,3,S1,conference_room_small,conference,15,45,Miya Schoen,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-28
104,208,3,S2,conference_room_small,conference,15,45,Miya Schoen,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-28
105,209,3,S0,conference_room_small,conference,15,33,Barrett Stroman,9,steak 'n stuff,1,03:01:00,2,80,160,18,178,2016-02-07
105,210,3,S1,conference_room_small,conference,15,33,Barrett Stroman,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
105,211,3,S2,conference_room_small,conference,15,33,Barrett Stroman,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
106,212,3,S3,conference_room_small,party,15,28,Darin Bauch,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-25
106,213,3,S4,conference_room_small,party,15,28,Darin Bauch,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-25
107,214,5,L2,conference_room_large,conference,50,35,Ryne Harber,7,simple-lunch,1,10:38:00,6,150,900,5,905,2016-02-08
107,214,5,L2,conference_room_large,conference,50,35,Ryne Harber,11,vegetarian lasagna,3,01:24:00,6,150,900,48,948,2016-02-08
107,214,5,L2,conference_room_large,conference,50,35,Ryne Harber,12,spareribs,5,07:28:00,6,150,900,85,985,2016-02-08
108,215,1,X1,deluxe_room,business,3,1,Cap O'Kon,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-08
109,216,1,X5,deluxe_room,business,3,5,Miss Sybilla Kutch PhD,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-01-13
109,217,1,X10,deluxe_room,business,3,5,Miss Sybilla Kutch PhD,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-01-13
110,218,4,N15,normal_room,holiday,1,1,Rene Rosenbaum,NULL,NULL,NULL,NULL,8,80,640,0,640,2016-03-08
111,219,3,S0,conference_room_small,party,15,44,Miss Takisha DuBuque PhD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-15
111,220,3,S1,conference_room_small,party,15,44,Miss Takisha DuBuque PhD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-15
111,221,3,S2,conference_room_small,party,15,44,Miss Takisha DuBuque PhD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-15
112,222,2,D0,double_room,holiday,3,2,Rossie Kshlerin,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-01-31
113,NULL,NULL,NULL,NULL,business,NULL,3,Hayley McGlynn,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-01-30
114,223,3,S41,conference_room_small,conference,15,31,Dr. Margarett Abbott,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-01
114,224,3,S42,conference_room_small,conference,15,31,Dr. Margarett Abbott,2,beer,1,12:44:00,5,80,400,3.5,403.5,2016-02-01
114,224,3,S42,conference_room_small,conference,15,31,Dr. Margarett Abbott,3,wine,3,11:38:00,5,80,400,10.5,410.5,2016-02-01
114,225,3,S43,conference_room_small,conference,15,31,Dr. Margarett Abbott,10,surf 'n turf,4,00:17:00,5,80,400,68,468,2016-02-01
114,225,3,S43,conference_room_small,conference,15,31,Dr. Margarett Abbott,13,super soup,5,02:10:00,5,80,400,70,470,2016-02-01
115,226,5,L0,conference_room_large,conference,50,21,Jaylan Funk,2,beer,4,07:22:00,6,150,900,14,914,2016-01-25
116,227,4,N2,normal_room,business,1,2,Shade Welch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-16
116,228,4,N3,normal_room,business,1,2,Shade Welch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-16
117,229,4,N3,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
117,230,4,N4,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
117,231,4,N5,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
117,232,4,N6,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
117,233,4,N7,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
117,234,4,N8,normal_room,holiday,1,6,Graves Schroeder,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-16
118,NULL,NULL,NULL,NULL,conference,NULL,15,Lorenza Champlin,NULL,NULL,NULL,NULL,6,NULL,NULL,0,NULL,2016-01-13
119,235,3,S4,conference_room_small,wedding,15,34,Ronin Bednar,4,simple-breakfast,2,14:45:00,4,80,320,10,330,2016-03-13
119,236,3,S5,conference_room_small,wedding,15,34,Ronin Bednar,6,deluxe-breakfast,3,06:31:00,4,80,320,36,356,2016-03-13
119,237,3,S6,conference_room_small,wedding,15,34,Ronin Bednar,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-13
120,238,3,S7,conference_room_small,conference,15,33,Guthrie Kuhn,7,simple-lunch,1,21:59:00,7,80,560,5,565,2016-01-06
120,239,3,S8,conference_room_small,conference,15,33,Guthrie Kuhn,4,simple-breakfast,4,14:02:00,7,80,560,20,580,2016-01-06
120,239,3,S8,conference_room_small,conference,15,33,Guthrie Kuhn,6,deluxe-breakfast,1,05:55:00,7,80,560,12,572,2016-01-06
120,240,3,S9,conference_room_small,conference,15,33,Guthrie Kuhn,10,surf 'n turf,3,15:31:00,7,80,560,51,611,2016-01-06
120,240,3,S9,conference_room_small,conference,15,33,Guthrie Kuhn,13,super soup,2,18:42:00,7,80,560,28,588,2016-01-06
121,241,5,L0,conference_room_large,conference,50,38,Miss Marlie Corwin,2,beer,4,07:22:00,5,150,750,14,764,2016-01-22
121,241,5,L0,conference_room_large,conference,50,38,Miss Marlie Corwin,5,french-breakfast,4,14:08:00,5,150,750,28,778,2016-01-22
121,241,5,L0,conference_room_large,conference,50,38,Miss Marlie Corwin,10,surf 'n turf,2,11:41:00,5,150,750,34,784,2016-01-22
122,242,4,N2,normal_room,business,1,4,Ms. Louann Hoppe MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-06
122,243,4,N3,normal_room,business,1,4,Ms. Louann Hoppe MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-06
122,244,4,N11,normal_room,business,1,4,Ms. Louann Hoppe MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-06
122,245,4,N13,normal_room,business,1,4,Ms. Louann Hoppe MD,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-06
123,246,1,X0,deluxe_room,business,3,2,Mr. Alpheus Mosciski V,NULL,NULL,NULL,NULL,8,150,1200,0,1200,2016-03-29
124,247,1,X0,deluxe_room,business,3,1,Junior Heathcote,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-02-15
125,NULL,NULL,NULL,NULL,business,NULL,3,Powell Kuhlman PhD,NULL,NULL,NULL,NULL,7,NULL,NULL,0,NULL,2016-02-03
126,NULL,NULL,NULL,NULL,conference,NULL,25,Johannah Nader,NULL,NULL,NULL,NULL,6,NULL,NULL,0,NULL,2016-02-01
127,248,3,S14,conference_room_small,conference,15,38,Mr. Mauricio Mueller,10,surf 'n turf,5,12:03:00,5,80,400,85,485,2016-03-10
127,249,3,S15,conference_room_small,conference,15,38,Mr. Mauricio Mueller,13,super soup,5,00:37:00,5,80,400,70,470,2016-03-10
127,250,3,S16,conference_room_small,conference,15,38,Mr. Mauricio Mueller,1,soft-drink,4,15:14:00,5,80,400,12,412,2016-03-10
127,250,3,S16,conference_room_small,conference,15,38,Mr. Mauricio Mueller,7,simple-lunch,1,18:17:00,5,80,400,5,405,2016-03-10
128,251,1,X2,deluxe_room,holiday,3,2,Bridget Veum,14,coffee,1,10:41:00,3,150,450,3,453,2016-01-10
129,252,5,L2,conference_room_large,wedding,50,24,Tatianna Swaniawski,6,deluxe-breakfast,2,06:22:00,4,150,600,24,624,2016-03-14
129,252,5,L2,conference_room_large,wedding,50,24,Tatianna Swaniawski,8,deluxe-lunch,4,10:26:00,4,150,600,40,640,2016-03-14
129,252,5,L2,conference_room_large,wedding,50,24,Tatianna Swaniawski,11,vegetarian lasagna,5,17:34:00,4,150,600,80,680,2016-03-14
130,253,4,N5,normal_room,business,1,3,Richelle Larson,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-22
130,254,4,N6,normal_room,business,1,3,Richelle Larson,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-22
130,255,4,N7,normal_room,business,1,3,Richelle Larson,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-22
131,256,2,D1,double_room,holiday,3,7,Christi Sauer,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-03-29
131,257,2,D2,double_room,holiday,3,7,Christi Sauer,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-03-29
131,258,2,D3,double_room,holiday,3,7,Christi Sauer,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-03-29
132,259,4,N0,normal_room,business,1,4,Dr. Hosie Schamberger Jr.,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
132,260,4,N1,normal_room,business,1,4,Dr. Hosie Schamberger Jr.,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
132,261,4,N2,normal_room,business,1,4,Dr. Hosie Schamberger Jr.,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
132,262,4,N3,normal_room,business,1,4,Dr. Hosie Schamberger Jr.,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-07
133,NULL,NULL,NULL,NULL,holiday,NULL,4,Tylor Kub,NULL,NULL,NULL,NULL,2,NULL,NULL,0,NULL,2016-03-02
134,263,1,X6,deluxe_room,holiday,3,5,Tressa Orn PhD,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-04
134,264,1,X7,deluxe_room,holiday,3,5,Tressa Orn PhD,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-04
135,265,1,X2,deluxe_room,business,3,2,Benjman Schuppe,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-02-05
136,266,1,X3,deluxe_room,business,3,7,Pattie Price DDS,5,french-breakfast,1,01:21:00,2,150,300,7,307,2016-01-12
136,267,1,X4,deluxe_room,business,3,7,Pattie Price DDS,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-12
136,268,1,X6,deluxe_room,business,3,7,Pattie Price DDS,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-12
137,269,1,X8,deluxe_room,business,3,5,Brain Kassulke,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-01-07
137,270,1,X42,deluxe_room,business,3,5,Brain Kassulke,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-01-07
138,271,2,D2,double_room,holiday,3,4,Tennie Weber,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
138,272,2,D26,double_room,holiday,3,4,Tennie Weber,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
139,273,3,S3,conference_room_small,party,15,53,Beryl Ryan DDS,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-08
139,274,3,S4,conference_room_small,party,15,53,Beryl Ryan DDS,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-08
139,275,3,S5,conference_room_small,party,15,53,Beryl Ryan DDS,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-08
139,276,3,S6,conference_room_small,party,15,53,Beryl Ryan DDS,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-08
140,277,2,D4,double_room,business,3,4,Hilbert Pfannerstill,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-06
140,278,2,D5,double_room,business,3,4,Hilbert Pfannerstill,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-06
141,279,5,L1,conference_room_large,party,50,38,Torey Windler,14,coffee,5,22:57:00,3,150,450,15,465,2016-02-16
142,NULL,NULL,NULL,NULL,wedding,NULL,53,Arline Bernier,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-02-28
143,280,5,L3,conference_room_large,party,50,46,Mr. Everet Altenwerth,2,beer,1,05:15:00,7,150,1050,3.5,1053.5,2016-03-23
143,280,5,L3,conference_room_large,party,50,46,Mr. Everet Altenwerth,5,french-breakfast,5,19:33:00,7,150,1050,35,1085,2016-03-23
143,280,5,L3,conference_room_large,party,50,46,Mr. Everet Altenwerth,7,simple-lunch,5,03:55:00,7,150,1050,25,1075,2016-03-23
143,280,5,L3,conference_room_large,party,50,46,Mr. Everet Altenwerth,15,tea,4,03:47:00,7,150,1050,10,1060,2016-03-23
144,281,2,D1,double_room,business,3,2,Dr. Ardell Trantow MD,12,spareribs,5,08:06:00,12,100,1200,85,1285,2016-02-18
145,282,4,N3,normal_room,holiday,1,3,Marlyn Wehner,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-23
145,283,4,N4,normal_room,holiday,1,3,Marlyn Wehner,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-23
145,284,4,N5,normal_room,holiday,1,3,Marlyn Wehner,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-23
146,285,3,S5,conference_room_small,party,15,73,Adan Hilll,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-06
146,286,3,S6,conference_room_small,party,15,73,Adan Hilll,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-06
146,287,3,S41,conference_room_small,party,15,73,Adan Hilll,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-06
146,288,3,S42,conference_room_small,party,15,73,Adan Hilll,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-06
146,289,3,S52,conference_room_small,party,15,73,Adan Hilll,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-06
147,290,3,S23,conference_room_small,wedding,15,56,Lark Stokes,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-21
147,291,3,S40,conference_room_small,wedding,15,56,Lark Stokes,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-21
147,292,3,S44,conference_room_small,wedding,15,56,Lark Stokes,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-21
147,293,3,S59,conference_room_small,wedding,15,56,Lark Stokes,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-21
148,294,3,S4,conference_room_small,party,15,32,Bradyn Heaney,6,deluxe-breakfast,4,01:05:00,14,80,1120,48,1168,2016-01-12
148,294,3,S4,conference_room_small,party,15,32,Bradyn Heaney,12,spareribs,3,17:00:00,14,80,1120,51,1171,2016-01-12
148,294,3,S4,conference_room_small,party,15,32,Bradyn Heaney,13,super soup,4,01:25:00,14,80,1120,56,1176,2016-01-12
148,294,3,S4,conference_room_small,party,15,32,Bradyn Heaney,14,coffee,1,08:42:00,14,80,1120,3,1123,2016-01-12
148,294,3,S4,conference_room_small,party,15,32,Bradyn Heaney,15,tea,5,17:02:00,14,80,1120,12.5,1132.5,2016-01-12
148,295,3,S5,conference_room_small,party,15,32,Bradyn Heaney,NULL,NULL,NULL,NULL,14,80,1120,0,1120,2016-01-12
148,296,3,S6,conference_room_small,party,15,32,Bradyn Heaney,6,deluxe-breakfast,2,20:56:00,14,80,1120,24,1144,2016-01-12
148,296,3,S6,conference_room_small,party,15,32,Bradyn Heaney,7,simple-lunch,2,12:12:00,14,80,1120,10,1130,2016-01-12
149,297,5,L12,conference_room_large,party,50,60,Mrs. Vesta Hessel DDS,1,soft-drink,4,05:07:00,2,150,300,12,312,2016-03-28
149,298,5,L15,conference_room_large,party,50,60,Mrs. Vesta Hessel DDS,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-28
150,299,3,S10,conference_room_small,wedding,15,51,Tyrik Williamson,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-12
150,300,3,S11,conference_room_small,wedding,15,51,Tyrik Williamson,1,soft-drink,5,17:30:00,4,80,320,15,335,2016-01-12
150,301,3,S12,conference_room_small,wedding,15,51,Tyrik Williamson,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-12
150,302,3,S13,conference_room_small,wedding,15,51,Tyrik Williamson,3,wine,4,16:42:00,4,80,320,14,334,2016-01-12
151,303,2,D2,double_room,business,3,2,Cheryll Zemlak,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-28
152,304,5,L3,conference_room_large,party,50,61,Kian Crist,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-02-08
152,305,5,L4,conference_room_large,party,50,61,Kian Crist,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-02-08
153,306,3,S11,conference_room_small,party,15,69,Trilby Schneider DDS,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-12
153,307,3,S16,conference_room_small,party,15,69,Trilby Schneider DDS,5,french-breakfast,3,04:48:00,4,80,320,21,341,2016-02-12
153,308,3,S17,conference_room_small,party,15,69,Trilby Schneider DDS,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-12
153,309,3,S18,conference_room_small,party,15,69,Trilby Schneider DDS,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-12
153,310,3,S19,conference_room_small,party,15,69,Trilby Schneider DDS,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-12
154,311,3,S0,conference_room_small,wedding,15,40,Orvis Green,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-09
154,312,3,S1,conference_room_small,wedding,15,40,Orvis Green,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-09
154,313,3,S2,conference_room_small,wedding,15,40,Orvis Green,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-09
155,314,4,N10,normal_room,holiday,1,1,Andre Cole Jr.,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-27
156,315,4,N8,normal_room,business,1,4,Audie Johnson,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-05
156,316,4,N9,normal_room,business,1,4,Audie Johnson,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-05
156,317,4,N11,normal_room,business,1,4,Audie Johnson,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-05
156,318,4,N12,normal_room,business,1,4,Audie Johnson,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-05
157,319,2,D2,double_room,business,3,3,Neta Conroy,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-02-26
158,320,4,N4,normal_room,holiday,1,5,Lon Boehm III,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-04
158,321,4,N5,normal_room,holiday,1,5,Lon Boehm III,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-04
158,322,4,N6,normal_room,holiday,1,5,Lon Boehm III,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-04
158,323,4,N7,normal_room,holiday,1,5,Lon Boehm III,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-04
158,324,4,N8,normal_room,holiday,1,5,Lon Boehm III,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-04
159,325,2,D4,double_room,holiday,3,4,Dr. Arley Jaskolski,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-25
159,326,2,D5,double_room,holiday,3,4,Dr. Arley Jaskolski,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-25
160,327,5,L1,conference_room_large,wedding,50,44,Nicolas Hamill I,14,coffee,2,23:36:00,1,150,150,6,156,2016-01-23
161,328,4,N0,normal_room,business,1,5,Isai Wiegand,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-26
161,329,4,N1,normal_room,business,1,5,Isai Wiegand,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-26
161,330,4,N2,normal_room,business,1,5,Isai Wiegand,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-26
161,331,4,N3,normal_room,business,1,5,Isai Wiegand,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-26
161,332,4,N4,normal_room,business,1,5,Isai Wiegand,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-03-26
162,333,4,N6,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,334,4,N7,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,335,4,N8,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,336,4,N9,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,337,4,N10,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,338,4,N11,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,339,4,N12,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,340,4,N13,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,341,4,N14,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
162,342,4,N15,normal_room,holiday,1,10,Drema Lynch,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-26
163,343,2,D0,double_room,holiday,3,3,Rachel Kilback,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-01-27
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,2,beer,4,08:32:00,6,150,900,14,914,2016-03-05
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,4,simple-breakfast,4,10:43:00,6,150,900,20,920,2016-03-05
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,5,french-breakfast,5,01:40:00,6,150,900,35,935,2016-03-05
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,6,deluxe-breakfast,3,10:10:00,6,150,900,36,936,2016-03-05
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,10,surf 'n turf,2,00:02:00,6,150,900,34,934,2016-03-05
164,344,5,L0,conference_room_large,conference,50,23,Paxton Keeling I,11,vegetarian lasagna,1,09:03:00,6,150,900,16,916,2016-03-05
165,345,4,N0,normal_room,holiday,1,4,Dr. Caiden Koelpin MD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-10
